premise,conclusion,weight
" Kashmir should be a part of Pakistan.", " Should Kashmir Be An Independent State?", -1.0
" Kashmiri independence is not viable.", " Should Kashmir Be An Independent State?", -1.0
" If Kashmir is part of either Pakistan or India it will never be stable or successful.", " Should Kashmir Be An Independent State?", 1.0
" Kashmiri independence is necessary to bring an end to the violence in the region.", " Should Kashmir Be An Independent State?", 1.0
" Kashmir meets the criteria for statehood.", " Should Kashmir Be An Independent State?", 1.0
" A neutral confederation of States replacing the old princely State of Jammu  Kashmir, will bring stability and advance economic progress in Asia, much like Switzerland did in Europe.", " Should Kashmir Be An Independent State?", 1.0
" The Kashmiri people want to be independent.", " Should Kashmir Be An Independent State?", 1.0
" The Kashmiri people want to be independent.", " The only relevant criteria for statehood should be to fulfill peoples right to self-determination.", 1.0
" Kashmir should be a part of India.", " Should Kashmir Be An Independent State?", -1.0
" If Kashmir cannot sustain a stable government and military this may cause further violence in the region.", " Kashmiri independence is necessary to bring an end to the violence in the region.", -1.0
" Indian opposition to Kashmiri independence makes the project unworkable.", " Kashmiri independence is not viable.", 1.0
" An independent Kashmir would be a safe haven for terrorist organizations.", " The Government of India would always fear that independent Kashmir would be used as a route for terrorists infiltrating into India. They would attempt to control the vital border regions, and always intrude on the new states sovereignty.", 1.0
" An independent Kashmir would be a safe haven for terrorist organizations.", " Kashmiri independence is not viable.", 1.0
" Kashmiris do not want to be a part of India.", " Kashmir should be a part of India.", -1.0
" In the Kashmir valley support for independence is between 74% and 95%.", " These governments, unlike Kashmir, are ruling over territories which want to be part of an independent nation together.", -1.0
" In the Kashmir valley support for independence is between 74% and 95%.", " The Kashmiri people want to be independent.", 1.0
" The only relevant criteria for statehood should be to fulfill peoples right to self-determination.", " Kashmir meets the criteria for statehood.", 1.0
" Integration with India is beneficial for the Kashmiri people.", " Kashmir should be a part of India.", 1.0
" The presence of so many troops and armed forces in the reason is in and of itself a cause of violence. After independence, their numbers would be substantially reduced.", " Both the young men and the arms will not leave Kashmir once it becomes independent.", -1.0
" The presence of so many troops and armed forces in the reason is in and of itself a cause of violence. After independence, their numbers would be substantially reduced.", " Kashmiri independence is necessary to bring an end to the violence in the region.", 1.0
" Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", " Kashmiri independence is not viable.", 1.0
" Kashmir already has a degree of independence granted by the Indira-Sheikh Accords which grants Kashmir special status.", " The Kashmiri people want to be independent.", -1.0
" China would be unlikely to support Kashmir becoming independent. As the major global power in Asia, if China chooses not to support Kashmiri independence this could undermine the viability of an independent Kashmir.", " Kashmiri independence is not viable.", 1.0
" Neither Pakistan nor India are likely to settle for Kashmir becoming part of the other state.", " If Kashmir is part of either Pakistan or India it will never be stable or successful.", 1.0
" Kashmiris do not want to be a part of Pakistan.", " Kashmir should be a part of Pakistan.", -1.0
" Religious tensions are likely to increase in an independent Kashmir.", " Kashmiri independence is necessary to bring an end to the violence in the region.", -1.0
" Kashmir is incredibly divided on this issue.", " The Kashmiri people want to be independent.", -1.0
" Kashmir is incredibly divided on this issue.", " These governments, unlike Kashmir, are ruling over territories which want to be part of an independent nation together.", 1.0
" Kashmir fulfils the requirements set out in the Montevideo Convention on Statehood, which is part of customary international law and codifies the theory of Statehood.", " Kashmir meets the criteria for statehood.", 1.0
" An independent Kashmir is economically viable.", " Kashmiri independence is not viable.", -1.0
" Kashmiri neutrality would allow India and Pakistan to devote more time and resources to the needs of their own citizens.", " A neutral confederation of States replacing the old princely State of Jammu  Kashmir, will bring stability and advance economic progress in Asia, much like Switzerland did in Europe.", 1.0
" Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", " Kashmir should be a part of India.", -1.0
" Kashmir historically has been a prosperous and autonomous state.", " If Kashmir is part of either Pakistan or India it will never be stable or successful.", -1.0
" Even if Kashmir was independent, Pakistan would continue trying to exert influence over it, undermining its sovereignty and viability, including its ability to have an independent foreign policy.", " Kashmiri independence is not viable.", 1.0
" Even if Kashmir was independent, Pakistan would continue trying to exert influence over it, undermining its sovereignty and viability, including its ability to have an independent foreign policy.", " There are issues that would exist in a newly independent Kashmir which could continue to radicalize existing militant groups.", 1.0
" Even if Kashmir was independent, Pakistan would continue trying to exert influence over it, undermining its sovereignty and viability, including its ability to have an independent foreign policy.", " A key feature of a sovereign state (defined in the Montevideo Convention) is a capacity to enter into relations with other sovereign states. This would be particularly difficult for Kashmir to do, because of probable pressure from India, Pakistan and China.", 1.0
" Polling indicates that independence is the most popular position across all zones of Kashmir compared with becoming part of either India or Pakistan.", " The Kashmiri people want to be independent.", 1.0
" China currently uses the threat of further military action in Kashmir as a foreign policy tool against India. If Kashmir were independent it could no longer be used as a bargaining chip against India.", " Kashmiri independence is necessary to bring an end to the violence in the region.", 1.0
" As a part of India or Pakistan, Kashmir would have greater protection from aggressive actions by the other state than if it was independent.", " If Kashmir is part of either Pakistan or India it will never be stable or successful.", -1.0
" If the status quo is allowed to continue, there will always be a risk of far worse violence in future.", " Kashmiri independence is necessary to bring an end to the violence in the region.", 1.0
" Integration with Pakistan is beneficial for the Kashmiri people.", " Kashmir should be a part of Pakistan.", 1.0
" Kashmir has a majority Muslim population, and Pakistan was built specifically to provide a homeland for Indian Muslims.", " Kashmir should be a part of Pakistan.", 1.0
" Kashmiris will not have fair representation in Pakistan or India.", " If Kashmir is part of either Pakistan or India it will never be stable or successful.", 1.0
" The Indian state has continuously carried out mass atrocities in Indian held Kashmir. They have therefore ceded the moral right to the territory.", " Kashmir should be a part of India.", -1.0
" An independent Kashmir will greatly enhance water management technology in the region because its survival will depend on efficient supply of that water to the thirsty plains of India and Pakistan thus averting future wars over water.", " A neutral confederation of States replacing the old princely State of Jammu  Kashmir, will bring stability and advance economic progress in Asia, much like Switzerland did in Europe.", 1.0
" An independent Kashmir will greatly enhance water management technology in the region because its survival will depend on efficient supply of that water to the thirsty plains of India and Pakistan thus averting future wars over water.", " Control of the six major rivers in Kashmir is one of the few areas in which India and Pakistani have successfully cooperated. The Indus Water Treaty, brokered by the World Bank in the early 1960s, is still in place, and divides control of the rivers relatively equitably. A similar international framework could allow the parties to continue to cooperate in a world in which Kashmir gained independence.", 1.0
" Since Pakistan supports the holding of a plebiscite to decide the fate of Kashmir, it is likely to accept the result if it shows that the majority of Kashmiris want independence.", " Kashmiri independence is not viable.", -1.0
" The Instrument of Accession (IOA) signed by Maharaja Hari Singh, to accede to India, was legally valid.", " Kashmir should be a part of India.", 1.0
" The Kashmir state has the capacity to act as a buffer state lying between Pakistan and India. Rather than escalating conflict, it could prevent conflict between the countries.", " Kashmiri independence is necessary to bring an end to the violence in the region.", 1.0
" Kashmir has cultural and historical links to India.", " Kashmir should be a part of India.", 1.0
" Criteria for statehood established in the nineteenth century, for example at the Congress of Vienna, hold that a state only exists when recognised as sovereign by other states. It would be difficult for an independent Kashmir to be recognised by the international community in this way.", " Kashmir meets the criteria for statehood.", -1.0
" Pakistan-controlled Kashmir has been rated not free while the rest of Pakistan and India-controlled Kashmir are rated partially free by Freedom House (map on page 13). This indicates the Pakistani government may not be interested in the welfare of Kashmiris.", " Kashmir should be a part of Pakistan.", -1.0
" Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", " Kashmir should be a part of Pakistan.", 1.0
" The pro-Pakistani sentiment that does exist in Kashmir can better be interpreted as a reaction to Indian oppression than a desire for a Kashmir-Pakistan merger.", " Kashmiris do not want to be a part of Pakistan.", 1.0
" If India loses control of Kashmir it will no longer have the mountain ranges along the Line of Control to use as a defence against Pakistani military action.", " The Kashmir state has the capacity to act as a buffer state lying between Pakistan and India. Rather than escalating conflict, it could prevent conflict between the countries.", -1.0
" The IOA was accepted under coercive circumstances: Pakistani forces were already present and attempting to annex Kashmir, and signing the IOA was Indias condition for helping the Maharaja.", " The Instrument of Accession (IOA) signed by Maharaja Hari Singh, to accede to India, was legally valid.", -1.0
" An independent government might still require significant armed forces to address security problems in Kashmir. There may continue to be unrest for various reasons.", " The presence of so many troops and armed forces in the reason is in and of itself a cause of violence. After independence, their numbers would be substantially reduced.", -1.0
